1000450	烫发+护理套餐	3	哈拉少男士理发店Barbershop(三山大厦店)
1000451	洗剪吹套餐	3	美人妆·化妆造型馆
1000452	烫发+护理套餐	3	美人妆·化妆造型馆
1000453	洗剪吹套餐	3	Myhair Salon 福州东街店
1000454	烫发+护理套餐	3	Myhair Salon 福州东街店
1000455	洗剪吹套餐	3	繁榕美发店
1000456	烫发+护理套餐	3	繁榕美发店
1000457	单次体验卡	4	和光自习室
1000458	健身月卡	4	和光自习室
1000459	单次体验卡	4	萌兔乐园体验馆(大洋百货店)
1000460	健身月卡	4	萌兔乐园体验馆(大洋百货店)
1000461	单次体验卡	4	七七DIY手工作坊
1000462	健身月卡	4	七七DIY手工作坊
1000463	单次体验卡	4	拾捌坊DIY研习社
1000464	健身月卡	4	拾捌坊DIY研习社
1000465	单次体验卡	4	奇妙谷屋
1000466	健身月卡	4	奇妙谷屋
1000467	单次体验卡	4	潮弹社(福州鼓楼东百中心店)
1000468	健身月卡	4	潮弹社(福州鼓楼东百中心店)
1000469	单次体验卡	4	乐炫风(东百中心店)
1000470	健身月卡	4	乐炫风(东百中心店)
1000471	单次体验卡	4	花间拼豆·治愈系手作坊·应援物DIY
1000472	健身月卡	4	花间拼豆·治愈系手作坊·应援物DIY
1000473	单次体验卡	4	栗栗岛拼豆工厂·陶艺·银饰diy(东街口店)
1000474	健身月卡	4	栗栗岛拼豆工厂·陶艺·银饰diy(东街口店)
1000475	单次体验卡	4	唆了蜜团建·趣味综艺·冰壶采摘综合拓展基地
1000476	健身月卡	4	唆了蜜团建·趣味综艺·冰壶采摘综合拓展基地
1000477	单次体验卡	4	鼓楼区东西部协作农特馆
1000478	健身月卡	4	鼓楼区东西部协作农特馆
1000479	单次体验卡	4	不拙DIY手作·陶艺·拼豆·烧玻璃(三坊七巷店)
1000480	健身月卡	4	不拙DIY手作·陶艺·拼豆·烧玻璃(三坊七巷店)
1000481	单次体验卡	4	喵屋DIY·拼豆·戒指(东街口店)
1000482	健身月卡	4	喵屋DIY·拼豆·戒指(东街口店)
1000483	单次体验卡	4	磐屿钓鲜
1000484	健身月卡	4	磐屿钓鲜
1000485	单次体验卡	4	老干活动中心
1000486	健身月卡	4	老干活动中心
1000487	足疗60分钟	5	海峡影城(人民剧场)
1000488	全身按摩套餐	5	海峡影城(人民剧场)
1000489	足疗60分钟	5	人民剧场(厂巷店)
1000490	全身按摩套餐	5	人民剧场(厂巷店)
1000491	足疗60分钟	5	肆笑脱口秀(东街口大洋百货店)
1000492	全身按摩套餐	5	肆笑脱口秀(东街口大洋百货店)
1000493	足疗60分钟	5	快播·私影·热恋空间
1000494	全身按摩套餐	5	快播·私影·热恋空间
1000495	足疗60分钟	5	一番沉浸剧场(利达大厦店)
1000496	全身按摩套餐	5	一番沉浸剧场(利达大厦店)
1000497	足疗60分钟	5	光荣影院(八一七北路店)
1000498	全身按摩套餐	5	光荣影院(八一七北路店)
1000499	足疗60分钟	5	花间集影咖·PS5·switch(东街口店)
1000500	全身按摩套餐	5	花间集影咖·PS5·switch(东街口店)
1000501	足疗60分钟	5	宫巷拾捌号沉浸式剧场
1000502	全身按摩套餐	5	宫巷拾捌号沉浸式剧场
1000503	足疗60分钟	5	榕城大剧院(福建省工交大院北)
1000504	全身按摩套餐	5	榕城大剧院(福建省工交大院北)
1000505	足疗60分钟	5	大众影院(八一七路店)
1000506	全身按摩套餐	5	大众影院(八一七路店)
1000507	足疗60分钟	5	中瑞影城(福州三坊七巷店)
1000508	全身按摩套餐	5	中瑞影城(福州三坊七巷店)
1000509	足疗60分钟	5	横店电影城(恒力城店)
1000510	全身按摩套餐	5	横店电影城(恒力城店)
1000511	足疗60分钟	5	唐朝诡事录·西行国潮沉浸剧场(福州三坊七巷店)
1000512	全身按摩套餐	5	唐朝诡事录·西行国潮沉浸剧场(福州三坊七巷店)
1000513	足疗60分钟	5	六弦乐坊
1000514	全身按摩套餐	5	六弦乐坊
1000515	足疗60分钟	5	福州破晓家沉浸式剧本杀(榕城商贸中心)
1000516	全身按摩套餐	5	福州破晓家沉浸式剧本杀(榕城商贸中心)
1000517	面部深层护理	6	康晟高尔夫会所
1000518	全身SPA套餐	6	康晟高尔夫会所
1000519	面部深层护理	6	云众部落室内高尔夫俱乐部
1000520	全身SPA套餐	6	云众部落室内高尔夫俱乐部
1000521	面部深层护理	6	福州天辰高尔夫(达芙妮名苑店)
1000522	全身SPA套餐	6	福州天辰高尔夫(达芙妮名苑店)
1000523	面部深层护理	6	黄金酱酒高尔夫
1000524	全身SPA套餐	6	黄金酱酒高尔夫
1000525	面部深层护理	6	凡迪室内高尔夫
1000526	全身SPA套餐	6	凡迪室内高尔夫
1000527	面部深层护理	6	蟠桃汇·1968·数字高尔夫
1000528	全身SPA套餐	6	蟠桃汇·1968·数字高尔夫
1000529	面部深层护理	6	福州高烧高尔夫(利信中心店)
1000530	全身SPA套餐	6	福州高烧高尔夫(利信中心店)
1000531	面部深层护理	6	东方高尔夫
1000532	全身SPA套餐	6	东方高尔夫
1000533	面部深层护理	6	椿野川·日式轻奢SPA
1000534	全身SPA套餐	6	椿野川·日式轻奢SPA
1000535	面部深层护理	6	澜汐养生SPA(中福广场店)
1000536	全身SPA套餐	6	澜汐养生SPA(中福广场店)
1000537	面部深层护理	6	了梵采耳·SPA·推拿(东街口第19分店)
1000538	全身SPA套餐	6	了梵采耳·SPA·推拿(东街口第19分店)
1000539	面部深层护理	6	星月宫养生spa会所
1000540	全身SPA套餐	6	星月宫养生spa会所
1000541	面部深层护理	6	厘舍SPA(东百店)
1000542	全身SPA套餐	6	厘舍SPA(东百店)
1000543	面部深层护理	6	泰·享时光泰式按摩SPA(东街口店)
1000544	全身SPA套餐	6	泰·享时光泰式按摩SPA(东街口店)
1000545	面部深层护理	6	岩一经络(三坊七巷东百第11分店)
1000546	全身SPA套餐	6	岩一经络(三坊七巷东百第11分店)
1000547	亲子畅玩2小时	7	元华医养(鼓楼)
1000548	亲子全天通票	7	元华医养(鼓楼)
1000549	亲子畅玩2小时	7	家佳养老院·护理管理
1000550	亲子全天通票	7	家佳养老院·护理管理
1000551	亲子畅玩2小时	7	福建省直属机关离休干部休养所
1000552	亲子全天通票	7	福建省直属机关离休干部休养所
1000553	亲子畅玩2小时	7	福建省直属机关离休干部休养所2座
1000554	亲子全天通票	7	福建省直属机关离休干部休养所2座
1000555	亲子畅玩2小时	7	中山社区颐养阁
1000556	亲子全天通票	7	中山社区颐养阁
1000557	亲子畅玩2小时	7	鼓东街道社区养老服务照料中心
1000558	亲子全天通票	7	鼓东街道社区养老服务照料中心
1000559	亲子畅玩2小时	7	福颐养老院
1000560	亲子全天通票	7	福颐养老院
1000561	亲子畅玩2小时	7	温泉街道居家社区养老服务照料中心
1000562	亲子全天通票	7	温泉街道居家社区养老服务照料中心
1000563	亲子畅玩2小时	7	新海联温泉康养中心
1000564	亲子全天通票	7	新海联温泉康养中心
1000565	亲子畅玩2小时	7	屏山长者食堂·学堂(华屏苑店)
1000566	亲子全天通票	7	屏山长者食堂·学堂(华屏苑店)
1000567	亲子畅玩2小时	7	福建省金鸡山温泉疗养院
1000568	亲子全天通票	7	福建省金鸡山温泉疗养院
1000569	亲子畅玩2小时	7	福建省金鸡山温泉疗养院疗休养楼
1000570	亲子全天通票	7	福建省金鸡山温泉疗养院疗休养楼
1000571	亲子畅玩2小时	7	福建省公路职工温泉疗养院
1000572	亲子全天通票	7	福建省公路职工温泉疗养院
1000573	亲子畅玩2小时	7	华林干休所
1000574	亲子全天通票	7	华林干休所
1000575	亲子畅玩2小时	7	金鸡山温泉疗养院1座
1000576	亲子全天通票	7	金鸡山温泉疗养院1座
1000577	精酿畅饮套餐	8	玩趣星际
1000578	双人微醺套餐	8	玩趣星际
1000579	精酿畅饮套餐	8	星拾光
1000580	双人微醺套餐	8	星拾光
1000581	精酿畅饮套餐	8	书悦英文桌游
1000582	双人微醺套餐	8	书悦英文桌游
1000583	精酿畅饮套餐	8	吉爱吉小酒馆GIG·BAR(旗汛口店)
1000584	双人微醺套餐	8	吉爱吉小酒馆GIG·BAR(旗汛口店)
1000585	精酿畅饮套餐	8	發胡·共享茶雀馆(旗汛口店)
1000586	双人微醺套餐	8	發胡·共享茶雀馆(旗汛口店)
1000587	精酿畅饮套餐	8	SoGood鸡尾酒
1000588	双人微醺套餐	8	SoGood鸡尾酒
1000589	精酿畅饮套餐	8	神秘小镇密室逃脱(三坊七巷店)
1000590	双人微醺套餐	8	神秘小镇密室逃脱(三坊七巷店)
1000591	精酿畅饮套餐	8	星核桌游剧场
1000592	双人微醺套餐	8	星核桌游剧场
1000593	精酿畅饮套餐	8	雀时棋牌·掼蛋24H麻将(东街口店)
1000594	双人微醺套餐	8	雀时棋牌·掼蛋24H麻将(东街口店)
1000595	精酿畅饮套餐	8	真相桌游吧
1000596	双人微醺套餐	8	真相桌游吧
1000597	精酿畅饮套餐	8	大笨象原创沉浸剧情密室(三坊七巷店)
1000598	双人微醺套餐	8	大笨象原创沉浸剧情密室(三坊七巷店)
1000599	精酿畅饮套餐	8	来胡·自助棋牌·共享茶雀
1000600	双人微醺套餐	8	来胡·自助棋牌·共享茶雀
1000601	精酿畅饮套餐	8	唱吧麦颂KTV(福州东街口大洋百货店)
1000602	双人微醺套餐	8	唱吧麦颂KTV(福州东街口大洋百货店)
1000603	精酿畅饮套餐	8	电竞狐网咖(东街口店)
1000604	双人微醺套餐	8	电竞狐网咖(东街口店)
1000605	精酿畅饮套餐	8	宇次元娃娃机
1000606	双人微醺套餐	8	宇次元娃娃机
1000607	包场4小时	9	元华医养(鼓楼)
1000608	包场8小时豪华套餐	9	元华医养(鼓楼)
1000609	包场4小时	9	家佳养老院·护理管理
1000610	包场8小时豪华套餐	9	家佳养老院·护理管理
1000611	包场4小时	9	福建省直属机关离休干部休养所
1000612	包场8小时豪华套餐	9	福建省直属机关离休干部休养所
1000613	包场4小时	9	福建省直属机关离休干部休养所2座
1000614	包场8小时豪华套餐	9	福建省直属机关离休干部休养所2座
1000615	包场4小时	9	中山社区颐养阁
1000616	包场8小时豪华套餐	9	中山社区颐养阁
1000617	包场4小时	9	鼓东街道社区养老服务照料中心
1000618	包场8小时豪华套餐	9	鼓东街道社区养老服务照料中心
1000619	包场4小时	9	福颐养老院
1000620	包场8小时豪华套餐	9	福颐养老院
1000621	包场4小时	9	温泉街道居家社区养老服务照料中心
1000622	包场8小时豪华套餐	9	温泉街道居家社区养老服务照料中心
1000623	包场4小时	9	新海联温泉康养中心
1000624	包场8小时豪华套餐	9	新海联温泉康养中心
1000625	包场4小时	9	屏山长者食堂·学堂(华屏苑店)
1000626	包场8小时豪华套餐	9	屏山长者食堂·学堂(华屏苑店)
1000627	包场4小时	9	福建省金鸡山温泉疗养院
1000628	包场8小时豪华套餐	9	福建省金鸡山温泉疗养院
1000629	包场4小时	9	福建省金鸡山温泉疗养院疗休养楼
1000630	包场8小时豪华套餐	9	福建省金鸡山温泉疗养院疗休养楼
1000631	包场4小时	9	福建省公路职工温泉疗养院
1000632	包场8小时豪华套餐	9	福建省公路职工温泉疗养院
1000633	包场4小时	9	华林干休所
1000634	包场8小时豪华套餐	9	华林干休所
1000635	包场4小时	9	金鸡山温泉疗养院1座
1000636	包场8小时豪华套餐	9	金鸡山温泉疗养院1座
1000637	基础单色美甲	10	柒玺美甲
1000638	美甲+美睫套餐	10	柒玺美甲
1000639	基础单色美甲	10	安妮·喵美甲美睫(闽辉大厦店)
1000640	美甲+美睫套餐	10	安妮·喵美甲美睫(闽辉大厦店)
1000641	基础单色美甲	10	有钱美甲美睫
1000642	美甲+美睫套餐	10	有钱美甲美睫
1000643	基础单色美甲	10	又喜·YOXI自助美甲美睫
1000644	美甲+美睫套餐	10	又喜·YOXI自助美甲美睫
1000645	基础单色美甲	10	ik美甲美睫
1000646	美甲+美睫套餐	10	ik美甲美睫
1000647	基础单色美甲	10	water一站式美甲美睫东街店
1000648	美甲+美睫套餐	10	water一站式美甲美睫东街店
1000649	基础单色美甲	10	Calla nail美甲店
1000650	美甲+美睫套餐	10	Calla nail美甲店
1000651	基础单色美甲	10	熙美·高品质美睫·轻奢美甲(旗汛口店)
1000652	美甲+美睫套餐	10	熙美·高品质美睫·轻奢美甲(旗汛口店)
1000653	基础单色美甲	10	唤肤世家皮肤管理中心(利达大厦A座店)
1000654	美甲+美睫套餐	10	唤肤世家皮肤管理中心(利达大厦A座店)
1000655	基础单色美甲	10	初设美肤优化中心(东街店)
1000656	美甲+美睫套餐	10	初设美肤优化中心(东街店)
1000657	基础单色美甲	10	甲可宠
1000658	美甲+美睫套餐	10	甲可宠
1000659	基础单色美甲	10	树一派·美甲馆(井大店)
1000660	美甲+美睫套餐	10	树一派·美甲馆(井大店)
1000661	基础单色美甲	10	指尖元素(美甲店)
1000662	美甲+美睫套餐	10	指尖元素(美甲店)
1000663	基础单色美甲	10	普洛莱茜尔高端美甲美睫沙龙(品牌直营中心)
1000664	美甲+美睫套餐	10	普洛莱茜尔高端美甲美睫沙龙(品牌直营中心)
1000665	基础单色美甲	10	R·H如画美甲美睫(中庚青年广场店)
1000666	美甲+美睫套餐	10	R·H如画美甲美睫(中庚青年广场店)
